"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"May, 2018"	"2018/05"	371	Not Applicable	Not Applicable
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"Jun., 2018"	"2018/06"	350	Not Applicable	Not Applicable
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"Jul., 2018"	"2018/07"	353	Not Applicable	Not Applicable
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"Aug., 2018"	"2018/08"	383	Not Applicable	Not Applicable
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"Sep., 2018"	"2018/09"	327	Not Applicable	Not Applicable
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"Oct., 2018"	"2018/10"	434	Not Applicable	Not Applicable
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"Nov., 2018"	"2018/11"	400	Not Applicable	Not Applicable
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"Dec., 2018"	"2018/12"	402	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"15-24 years"	"15-24"	"Apr., 2018"	"2018/04"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"15-24 years"	"15-24"	"Nov., 2018"	"2018/11"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Jan., 2018"	"2018/01"	18	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Feb., 2018"	"2018/02"	18	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Mar., 2018"	"2018/03"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Apr., 2018"	"2018/04"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Jun., 2018"	"2018/06"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Jul., 2018"	"2018/07"	13	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Sep., 2018"	"2018/09"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Oct., 2018"	"2018/10"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Nov., 2018"	"2018/11"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"Dec., 2018"	"2018/12"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Jan., 2018"	"2018/01"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Feb., 2018"	"2018/02"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Mar., 2018"	"2018/03"	22	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Apr., 2018"	"2018/04"	25	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"May, 2018"	"2018/05"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Jun., 2018"	"2018/06"	21	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Jul., 2018"	"2018/07"	23	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Aug., 2018"	"2018/08"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Sep., 2018"	"2018/09"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Oct., 2018"	"2018/10"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Nov., 2018"	"2018/11"	29	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"Dec., 2018"	"2018/12"	25	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Jan., 2018"	"2018/01"	56	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Feb., 2018"	"2018/02"	43	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Mar., 2018"	"2018/03"	51	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Apr., 2018"	"2018/04"	40	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"May, 2018"	"2018/05"	40	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Jun., 2018"	"2018/06"	51	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Jul., 2018"	"2018/07"	49	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Aug., 2018"	"2018/08"	50	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Sep., 2018"	"2018/09"	49	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Oct., 2018"	"2018/10"	57	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Nov., 2018"	"2018/11"	43	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"Dec., 2018"	"2018/12"	47	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Jan., 2018"	"2018/01"	130	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Feb., 2018"	"2018/02"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Mar., 2018"	"2018/03"	124	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Apr., 2018"	"2018/04"	97	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"May, 2018"	"2018/05"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Jun., 2018"	"2018/06"	98	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Jul., 2018"	"2018/07"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Aug., 2018"	"2018/08"	103	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Sep., 2018"	"2018/09"	91	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Oct., 2018"	"2018/10"	110	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Nov., 2018"	"2018/11"	99	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"Dec., 2018"	"2018/12"	122	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Jan., 2018"	"2018/01"	206	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Feb., 2018"	"2018/02"	153	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Mar., 2018"	"2018/03"	164	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Apr., 2018"	"2018/04"	193	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"May, 2018"	"2018/05"	173	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Jun., 2018"	"2018/06"	157	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Jul., 2018"	"2018/07"	186	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Aug., 2018"	"2018/08"	170	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Sep., 2018"	"2018/09"	153	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Oct., 2018"	"2018/10"	172	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Nov., 2018"	"2018/11"	170	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"Dec., 2018"	"2018/12"	193	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Jan., 2018"	"2018/01"	338	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Feb., 2018"	"2018/02"	287	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Mar., 2018"	"2018/03"	310	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Apr., 2018"	"2018/04"	318	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"May, 2018"	"2018/05"	282	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Jun., 2018"	"2018/06"	259	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Jul., 2018"	"2018/07"	266	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Aug., 2018"	"2018/08"	284	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Sep., 2018"	"2018/09"	287	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Oct., 2018"	"2018/10"	286	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Nov., 2018"	"2018/11"	285	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"Dec., 2018"	"2018/12"	316	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Jan., 2018"	"2018/01"	813	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Feb., 2018"	"2018/02"	667	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Mar., 2018"	"2018/03"	721	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Apr., 2018"	"2018/04"	692	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"May, 2018"	"2018/05"	626	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Jun., 2018"	"2018/06"	577	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Jul., 2018"	"2018/07"	595	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Aug., 2018"	"2018/08"	554	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Sep., 2018"	"2018/09"	593	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Oct., 2018"	"2018/10"	641	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Nov., 2018"	"2018/11"	643	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"Dec., 2018"	"2018/12"	670	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"< 1 year"	"1"	"Aug., 2018"	"2018/08"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Jan., 2018"	"2018/01"	22	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Mar., 2018"	"2018/03"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Apr., 2018"	"2018/04"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"May, 2018"	"2018/05"	22	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Jun., 2018"	"2018/06"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Jul., 2018"	"2018/07"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Aug., 2018"	"2018/08"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Sep., 2018"	"2018/09"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Oct., 2018"	"2018/10"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Nov., 2018"	"2018/11"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"15-24 years"	"15-24"	"Dec., 2018"	"2018/12"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Jan., 2018"	"2018/01"	23	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Feb., 2018"	"2018/02"	27	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Mar., 2018"	"2018/03"	40	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Apr., 2018"	"2018/04"	26	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"May, 2018"	"2018/05"	30	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Jun., 2018"	"2018/06"	38	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Jul., 2018"	"2018/07"	38	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Aug., 2018"	"2018/08"	29	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Sep., 2018"	"2018/09"	30	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Oct., 2018"	"2018/10"	31	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Nov., 2018"	"2018/11"	34	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"25-34 years"	"25-34"	"Dec., 2018"	"2018/12"	27	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Jan., 2018"	"2018/01"	41	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Feb., 2018"	"2018/02"	40	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Mar., 2018"	"2018/03"	36	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Apr., 2018"	"2018/04"	42	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"May, 2018"	"2018/05"	35	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Jun., 2018"	"2018/06"	44	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Jul., 2018"	"2018/07"	55	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Aug., 2018"	"2018/08"	37	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Sep., 2018"	"2018/09"	44	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Oct., 2018"	"2018/10"	47	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Nov., 2018"	"2018/11"	42	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"35-44 years"	"35-44"	"Dec., 2018"	"2018/12"	49	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Jan., 2018"	"2018/01"	88	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Feb., 2018"	"2018/02"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Mar., 2018"	"2018/03"	93	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Apr., 2018"	"2018/04"	69	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"May, 2018"	"2018/05"	97	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Jun., 2018"	"2018/06"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Jul., 2018"	"2018/07"	89	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Aug., 2018"	"2018/08"	102	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Sep., 2018"	"2018/09"	92	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Oct., 2018"	"2018/10"	84	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Nov., 2018"	"2018/11"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"45-54 years"	"45-54"	"Dec., 2018"	"2018/12"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Jan., 2018"	"2018/01"	193	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Feb., 2018"	"2018/02"	176	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Mar., 2018"	"2018/03"	169	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Apr., 2018"	"2018/04"	187	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"May, 2018"	"2018/05"	161	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Jun., 2018"	"2018/06"	194	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Jul., 2018"	"2018/07"	171	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Aug., 2018"	"2018/08"	164	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Sep., 2018"	"2018/09"	177	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Oct., 2018"	"2018/10"	178	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Nov., 2018"	"2018/11"	185	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"55-64 years"	"55-64"	"Dec., 2018"	"2018/12"	190	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Jan., 2018"	"2018/01"	258	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Feb., 2018"	"2018/02"	232	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Mar., 2018"	"2018/03"	263	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Apr., 2018"	"2018/04"	224	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"May, 2018"	"2018/05"	219	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Jun., 2018"	"2018/06"	194	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Jul., 2018"	"2018/07"	250	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Aug., 2018"	"2018/08"	258	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Sep., 2018"	"2018/09"	250	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Oct., 2018"	"2018/10"	226	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Nov., 2018"	"2018/11"	236	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"65-74 years"	"65-74"	"Dec., 2018"	"2018/12"	212	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Jan., 2018"	"2018/01"	353	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Feb., 2018"	"2018/02"	256	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Mar., 2018"	"2018/03"	292	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Apr., 2018"	"2018/04"	283	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"May, 2018"	"2018/05"	289	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Jun., 2018"	"2018/06"	258	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Jul., 2018"	"2018/07"	286	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Aug., 2018"	"2018/08"	315	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Sep., 2018"	"2018/09"	253	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Oct., 2018"	"2018/10"	331	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Nov., 2018"	"2018/11"	262	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"75-84 years"	"75-84"	"Dec., 2018"	"2018/12"	333	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Jan., 2018"	"2018/01"	521	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Feb., 2018"	"2018/02"	424	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Mar., 2018"	"2018/03"	404	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Apr., 2018"	"2018/04"	412	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"May, 2018"	"2018/05"	354	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Jun., 2018"	"2018/06"	340	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Jul., 2018"	"2018/07"	336	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Aug., 2018"	"2018/08"	337	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Sep., 2018"	"2018/09"	338	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Oct., 2018"	"2018/10"	362	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Nov., 2018"	"2018/11"	397	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Male"	"M"	"85+ years"	"85+"	"Dec., 2018"	"2018/12"	404	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"35-44 years"	"35-44"	"Mar., 2018"	"2018/03"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"35-44 years"	"35-44"	"Aug., 2018"	"2018/08"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"35-44 years"	"35-44"	"Sep., 2018"	"2018/09"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Jan., 2018"	"2018/01"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Feb., 2018"	"2018/02"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Mar., 2018"	"2018/03"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Apr., 2018"	"2018/04"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"May, 2018"	"2018/05"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Jun., 2018"	"2018/06"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Jul., 2018"	"2018/07"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Aug., 2018"	"2018/08"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Sep., 2018"	"2018/09"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Oct., 2018"	"2018/10"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Female"	"F"	"45-54 years"	"45-54"	"Nov., 2018"	"2018/11"	13	Not Applicable	Not Applicable
