"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	244	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	265	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	245	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	258	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	250	Not Applicable	Not Applicable
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	298	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	277	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	248	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	256	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	239	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	247	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	236	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	233	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	218	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	227	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	241	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	271	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	250	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	316	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	320	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	339	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	315	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	299	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	295	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	311	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	321	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	311	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	310	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	290	Not Applicable	Not Applicable
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	299	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	325	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	280	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	292	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	278	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	295	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	232	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	286	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	264	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	276	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	267	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	295	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	296	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	397	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	345	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	384	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	339	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	355	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	322	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	326	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	332	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	342	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	343	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	316	Not Applicable	Not Applicable
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	359	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	334	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	284	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	332	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	295	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	287	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	291	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	293	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	253	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	286	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	293	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	329	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	335	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	412	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	304	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	384	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	402	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	359	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	292	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	347	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	345	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	364	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	323	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	372	Not Applicable	Not Applicable
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	356	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	380	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	311	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	396	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	330	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	350	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	331	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	328	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	310	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	334	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	322	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	325	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	348	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	351	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	275	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	323	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	302	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	340	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	313	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	326	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	283	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	297	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	280	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	332	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	313	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	355	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	270	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	329	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	321	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	313	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	249	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	276	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	275	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	273	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	283	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	293	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	317	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	247	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	203	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	243	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	234	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	187	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	179	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	176	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	209	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	164	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	217	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	201	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	232	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	170	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	154	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	178	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	155	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	156	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	140	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	140	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	160	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	150	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	151	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	169	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	165	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	81	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	65	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	85	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	69	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	60	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	71	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	60	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	69	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	62	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	75	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	79	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	77	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	38	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	29	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	34	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	23	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	27	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	35	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	28	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	30	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	33	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	32	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	36	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	32	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	10	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	10	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	10	Not Applicable	Not Applicable
	"Arizona"	"04"	"100+ years"	"100+"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	11	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	13	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	11	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	13	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	11	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	17	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	14	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	10	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	12	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	16	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	10	Not Applicable	Not Applicable
