"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"Male"	"M"	"15-24 years"	"15-24"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"15-24 years"	"15-24"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"15-24 years"	"15-24"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"15-24 years"	"15-24"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"15-24 years"	"15-24"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Jan., 2016"	"2016/01"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Feb., 2016"	"2016/02"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Jul., 2016"	"2016/07"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Oct., 2016"	"2016/10"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Nov., 2016"	"2016/11"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"25-34 years"	"25-34"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Jan., 2016"	"2016/01"	25	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Mar., 2016"	"2016/03"	20	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Jun., 2016"	"2016/06"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Jul., 2016"	"2016/07"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Sep., 2016"	"2016/09"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Oct., 2016"	"2016/10"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"35-44 years"	"35-44"	"Dec., 2016"	"2016/12"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Jan., 2016"	"2016/01"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Feb., 2016"	"2016/02"	34	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Mar., 2016"	"2016/03"	35	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Apr., 2016"	"2016/04"	34	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"May, 2016"	"2016/05"	28	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Jun., 2016"	"2016/06"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Jul., 2016"	"2016/07"	29	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Aug., 2016"	"2016/08"	34	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Sep., 2016"	"2016/09"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Oct., 2016"	"2016/10"	29	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Nov., 2016"	"2016/11"	25	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"45-54 years"	"45-54"	"Dec., 2016"	"2016/12"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Jan., 2016"	"2016/01"	76	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Feb., 2016"	"2016/02"	64	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Mar., 2016"	"2016/03"	83	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Apr., 2016"	"2016/04"	71	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"May, 2016"	"2016/05"	74	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Jun., 2016"	"2016/06"	83	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Jul., 2016"	"2016/07"	72	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Aug., 2016"	"2016/08"	60	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Sep., 2016"	"2016/09"	66	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Oct., 2016"	"2016/10"	91	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Nov., 2016"	"2016/11"	65	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"55-64 years"	"55-64"	"Dec., 2016"	"2016/12"	70	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Jan., 2016"	"2016/01"	92	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Feb., 2016"	"2016/02"	89	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Mar., 2016"	"2016/03"	97	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Apr., 2016"	"2016/04"	101	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"May, 2016"	"2016/05"	96	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Jun., 2016"	"2016/06"	69	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Jul., 2016"	"2016/07"	103	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Aug., 2016"	"2016/08"	90	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Sep., 2016"	"2016/09"	110	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Oct., 2016"	"2016/10"	93	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Nov., 2016"	"2016/11"	89	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"65-74 years"	"65-74"	"Dec., 2016"	"2016/12"	122	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Jan., 2016"	"2016/01"	103	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Feb., 2016"	"2016/02"	99	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Mar., 2016"	"2016/03"	101	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Apr., 2016"	"2016/04"	95	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"May, 2016"	"2016/05"	124	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Jun., 2016"	"2016/06"	102	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Jul., 2016"	"2016/07"	102	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Aug., 2016"	"2016/08"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Sep., 2016"	"2016/09"	113	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Oct., 2016"	"2016/10"	108	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Nov., 2016"	"2016/11"	112	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"75-84 years"	"75-84"	"Dec., 2016"	"2016/12"	114	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Jan., 2016"	"2016/01"	145	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Feb., 2016"	"2016/02"	126	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Mar., 2016"	"2016/03"	160	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Apr., 2016"	"2016/04"	113	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"May, 2016"	"2016/05"	134	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Jun., 2016"	"2016/06"	121	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Jul., 2016"	"2016/07"	154	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Aug., 2016"	"2016/08"	139	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Sep., 2016"	"2016/09"	125	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Oct., 2016"	"2016/10"	138	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Nov., 2016"	"2016/11"	156	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"85+ years"	"85+"	"Dec., 2016"	"2016/12"	141	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Aug., 2016"	"2016/08"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Male"	"M"	"Not Stated"	"NS"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Aug., 2016"	"2016/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"< 1 year"	"1"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Aug., 2016"	"2016/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"1-4 years"	"1-4"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Aug., 2016"	"2016/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"5-14 years"	"5-14"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Aug., 2016"	"2016/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"15-24 years"	"15-24"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Feb., 2016"	"2016/02"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Jul., 2016"	"2016/07"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Oct., 2016"	"2016/10"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"25-34 years"	"25-34"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Jun., 2016"	"2016/06"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Jul., 2016"	"2016/07"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Oct., 2016"	"2016/10"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Nov., 2016"	"2016/11"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"35-44 years"	"35-44"	"Dec., 2016"	"2016/12"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Jan., 2016"	"2016/01"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Feb., 2016"	"2016/02"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Mar., 2016"	"2016/03"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Apr., 2016"	"2016/04"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"May, 2016"	"2016/05"	28	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Jun., 2016"	"2016/06"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Jul., 2016"	"2016/07"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Aug., 2016"	"2016/08"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Sep., 2016"	"2016/09"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Oct., 2016"	"2016/10"	37	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Nov., 2016"	"2016/11"	27	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"45-54 years"	"45-54"	"Dec., 2016"	"2016/12"	33	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Jan., 2016"	"2016/01"	65	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Feb., 2016"	"2016/02"	61	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Mar., 2016"	"2016/03"	67	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Apr., 2016"	"2016/04"	51	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"May, 2016"	"2016/05"	66	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Jun., 2016"	"2016/06"	53	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Jul., 2016"	"2016/07"	60	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Aug., 2016"	"2016/08"	52	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Sep., 2016"	"2016/09"	50	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Oct., 2016"	"2016/10"	66	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Nov., 2016"	"2016/11"	57	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"55-64 years"	"55-64"	"Dec., 2016"	"2016/12"	61	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"65-74 years"	"65-74"	"Jan., 2016"	"2016/01"	88	Not Applicable	Not Applicable
	"Idaho"	"16"	"Female"	"F"	"65-74 years"	"65-74"	"Feb., 2016"	"2016/02"	85	Not Applicable	Not Applicable
